datetime,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions
2020-12-04 07,8.0,0.2,9.2,10.0,26.6,81.54,5.0
2020-12-04 08,9.0,0.0,11.0,10.0,27.1,76.15,2.0
2020-12-04 09,11.0,0.0,12.9,10.0,27.1,62.24,2.0
2020-12-04 10,13.0,0.0,18.0,10.0,27.0,54.92,2.0
2020-12-04 11,15.0,0.0,20.4,10.0,27.1,44.78,2.0
2020-12-04 12,16.0,0.0,25.7,10.0,27.1,45.01,2.0
2020-12-04 13,17.0,0.0,23.7,10.0,27.0,45.45,2.0
2020-12-04 14,18.0,0.0,22.2,10.0,27.0,42.58,2.0
2020-12-04 15,19.0,0.0,18.4,10.0,27.0,37.33,2.0
2020-12-04 16,18.9,0.0,14.8,10.0,26.6,37.57,2.0
2020-12-04 17,16.0,0.0,11.2,10.0,27.1,51.68,2.0
2020-12-04 18,15.0,0.0,7.5,10.0,27.1,58.95,2.0
2020-12-04 19,13.0,0.0,1.9,10.0,26.6,71.46,2.0
2020-12-04 20,13.0,0.0,5.4,10.0,27.1,62.68,2.0
2020-12-04 21,13.0,0.0,7.5,10.0,27.1,62.7,2.0
2020-12-05 03,12.1,0.0,11.7,10.0,39.0,74.67,2.0
2020-12-05 04,11.0,0.0,7.6,10.0,26.9,66.84,2.0
2020-12-05 05,10.0,0.0,5.5,10.0,27.4,71.21,2.0
2020-12-05 06,10.0,0.0,13.0,10.0,27.4,71.16,2.0
2020-12-05 07,11.0,0.0,12.9,10.0,26.6,66.95,2.0
2020-12-05 08,11.0,0.0,13.0,10.0,27.1,66.73,2.0
2020-12-05 09,13.0,0.0,9.4,10.0,27.0,58.5,2.0
2020-12-05 10,16.0,0.0,14.6,10.0,26.6,48.37,2.0
2020-12-05 11,18.0,0.0,18.3,10.0,27.4,42.58,2.0
2020-12-05 12,20.9,0.0,16.7,10.0,27.4,35.44,2.0
2020-12-05 13,20.9,0.0,22.1,10.0,49.0,31.06,2.0
2020-12-05 14,20.0,0.0,18.3,10.0,49.8,32.72,2.0
2020-12-05 15,21.0,0.0,22.2,10.0,88.2,28.75,1.0
2020-12-05 16,20.0,0.0,23.6,10.0,87.0,32.99,1.0
2020-12-05 17,19.0,0.0,18.4,10.0,50.3,40.23,2.0
2020-12-05 18,18.0,0.0,13.1,10.0,50.3,42.73,2.0
2020-12-05 19,15.0,0.0,27.3,10.0,49.4,59.32,2.0
2020-12-05 21,13.0,0.0,5.5,10.0,50.3,62.69,2.0
2020-12-05 23,13.0,0.0,14.8,10.0,50.3,58.55,2.0
2020-12-06 00,11.5,0.0,17.1,10.0,69.3,82.85,2.0
2020-12-06 03,9.0,0.0,18.3,8.0,88.6,93.38,1.0
2020-12-06 04,8.0,11.0,14.6,8.0,87.0,93.38,4.0
2020-12-06 05,8.6,0.0,8.8,8.0,69.3,89.45,2.0
2020-12-06 06,7.0,0.0,11.3,8.0,50.3,93.39,2.0
2020-12-06 07,7.0,0.0,18.3,8.0,49.4,93.31,2.0
2020-12-06 08,8.0,0.0,20.6,10.0,50.3,87.26,2.0
2020-12-06 09,9.0,0.0,22.3,10.0,50.3,81.48,2.0
2020-12-06 10,11.0,0.0,24.1,10.0,49.6,66.71,2.0
2020-12-06 11,11.0,0.0,27.7,10.0,49.9,66.66,2.0
2020-12-06 12,13.0,0.0,29.5,10.0,50.0,58.49,2.0
2020-12-06 13,13.0,0.0,25.9,10.0,49.1,54.79,2.0
2020-12-06 14,14.0,0.0,27.7,10.0,50.0,51.24,2.0
2020-12-06 15,14.0,0.0,22.4,10.0,49.8,51.14,2.0
2020-12-06 16,14.9,0.0,23.8,10.0,49.4,45.14,2.0
2020-12-06 17,13.0,0.0,22.4,9.9,50.3,54.69,2.0
2020-12-06 18,12.0,0.0,22.2,10.0,50.3,58.44,2.0
2020-12-06 19,12.0,0.0,20.3,10.0,49.4,62.72,2.0
2020-12-07 03,8.0,0.0,16.7,10.0,50.3,76.04,2.0
2020-12-07 04,8.0,0.0,13.1,10.0,49.4,70.82,2.0
2020-12-07 05,8.0,0.0,20.5,10.0,50.3,70.78,2.0
2020-12-07 06,8.0,0.0,14.7,10.0,49.8,70.89,2.0
2020-12-07 07,8.0,0.0,12.9,10.0,26.9,75.98,2.0
2020-12-07 08,8.0,0.0,20.2,10.0,27.4,75.95,2.0
2020-12-07 09,10.0,0.0,20.4,10.0,27.4,66.5,2.0
2020-12-07 10,12.0,0.0,25.5,10.0,27.2,58.31,2.0
2020-12-07 11,14.0,0.0,20.5,10.0,27.4,51.12,2.0
2020-12-07 12,15.0,0.0,18.4,10.0,27.4,44.65,2.0
2020-12-07 13,16.0,0.0,22.1,10.0,27.0,42.15,2.0
2020-12-07 14,17.0,0.0,22.3,10.0,27.4,39.4,2.0
2020-12-07 15,17.0,0.0,20.5,10.0,27.4,36.69,2.0
2020-12-07 16,17.0,0.0,18.2,10.0,27.4,36.97,2.0
2020-12-07 17,14.0,0.0,12.9,10.0,27.4,51.08,2.0
2020-12-07 18,13.9,0.0,14.6,10.0,27.2,51.28,2.0
2020-12-07 19,12.9,0.0,12.7,10.0,26.7,51.28,2.0
2020-12-07 20,12.0,0.0,7.5,10.0,27.2,58.3,2.0
2020-12-07 22,10.0,0.0,2.0,10.0,26.6,62.17,2.0
2020-12-07 23,10.0,0.0,5.5,10.0,27.1,61.88,2.0
2020-12-08 03,10.0,0.0,18.2,10.0,27.1,57.81,2.0
2020-12-08 04,11.0,0.0,7.5,10.0,26.6,58.15,2.0
2020-12-08 05,11.0,0.0,22.1,10.0,27.1,62.17,2.0
2020-12-08 06,12.0,0.0,23.9,10.0,27.1,58.23,2.0
2020-12-08 07,11.0,0.0,18.1,10.0,27.0,62.34,2.0
2020-12-08 08,11.0,0.0,14.8,10.0,27.5,66.54,2.0
2020-12-08 09,14.0,0.0,16.6,10.0,27.9,54.85,2.0
2020-12-08 10,16.9,0.0,20.5,10.0,27.9,45.71,2.0
2020-12-08 11,17.0,0.0,18.3,10.0,27.5,42.43,2.0
2020-12-08 12,19.0,0.0,18.3,10.0,27.5,40.07,2.0
2020-12-08 13,19.0,0.0,15.0,10.0,27.6,40.26,2.0
2020-12-08 14,20.0,0.0,25.8,10.0,27.5,37.66,2.0
2020-12-08 15,15.0,0.0,35.0,7.1,50.3,51.5,2.0
2020-12-08 16,16.0,0.0,22.3,8.1,50.6,55.56,2.0
2020-12-08 17,16.0,0.0,27.6,8.0,88.2,48.42,1.0
2020-12-08 18,14.0,0.0,14.8,7.1,88.2,62.89,1.0
2020-12-08 19,14.0,0.0,18.3,8.0,88.1,67.26,1.0
2020-12-08 20,13.0,0.0,16.4,10.0,50.0,71.83,2.0
2020-12-08 21,13.0,0.0,9.4,10.0,50.3,67.2,2.0
2020-12-08 23,13.0,0.0,5.7,10.0,50.3,67.09,2.0
2020-12-09 03,12.0,0.0,7.8,8.0,50.3,76.67,2.0
2020-12-09 04,12.0,0.0,18.4,8.0,50.0,58.52,2.0
2020-12-09 05,12.0,0.0,24.1,6.0,2.2,58.42,0.0
2020-12-09 06,11.0,0.0,18.4,10.0,50.3,62.29,2.0
2020-12-09 07,11.0,0.0,27.7,8.0,50.1,66.71,2.0
2020-12-09 08,11.0,0.0,18.6,8.0,50.4,66.82,2.0
2020-12-09 09,11.0,0.0,36.9,8.0,50.3,66.74,2.0
2020-12-09 10,12.0,0.0,24.0,10.0,49.9,67.02,2.0
2020-12-09 11,13.9,0.0,31.5,10.0,50.3,55.01,2.0
2020-12-09 12,14.0,0.0,22.2,10.0,50.3,54.94,2.0
2020-12-09 13,14.9,0.0,18.4,10.0,50.1,55.32,2.0
2020-12-09 14,11.0,0.0,29.3,8.0,50.4,71.32,2.0
2020-12-09 15,11.0,0.0,25.8,10.0,50.0,76.37,2.0
2020-12-09 16,11.0,0.0,16.6,10.0,50.2,71.72,2.0
2020-12-09 17,11.0,0.0,18.4,10.0,50.0,66.77,2.0
2020-12-09 18,11.0,0.0,23.9,10.0,50.0,71.53,2.0
2020-12-09 19,10.0,0.2,16.6,10.0,49.1,71.46,5.0
2020-12-09 20,10.0,0.0,14.7,10.0,50.4,71.28,2.0
2020-12-09 23,9.0,0.0,9.5,10.0,50.3,76.24,2.0
2020-12-10 03,8.0,0.0,13.0,10.0,50.3,81.42,2.0
2020-12-10 04,7.6,0.0,10.2,7.0,31.2,86.78,2.0
2020-12-10 05,8.0,0.0,12.9,10.0,49.8,75.89,2.0
2020-12-10 06,8.0,0.0,13.0,10.0,49.8,76.05,2.0
2020-12-10 07,8.0,0.0,16.4,10.0,27.0,76.21,2.0
2020-12-10 08,9.0,0.0,18.1,10.0,27.5,71.12,2.0
2020-12-10 09,10.0,0.0,18.3,10.0,50.3,66.53,2.0
2020-12-10 10,12.0,0.0,20.4,10.0,49.5,58.46,2.0
2020-12-10 11,13.0,0.0,27.5,10.0,50.3,54.6,2.0
2020-12-10 12,13.0,0.0,25.9,10.0,88.6,58.44,1.0
2020-12-10 13,14.0,0.0,25.7,10.0,88.3,51.36,1.0
2020-12-10 14,15.0,0.0,20.5,10.0,88.6,48.07,1.0
2020-12-10 15,14.0,0.0,18.4,10.0,88.9,51.18,1.0
2020-12-10 16,14.0,0.0,16.4,10.0,49.6,54.91,2.0
2020-12-10 17,13.0,0.0,9.4,10.0,50.0,58.3,2.0
2020-12-10 18,13.0,0.0,18.3,10.0,50.4,58.62,2.0
2020-12-10 19,11.0,1.0,20.3,10.0,87.1,76.41,4.0
2020-12-10 20,10.0,0.0,25.7,10.0,88.6,81.61,1.0
2020-12-10 23,11.0,0.0,14.8,10.0,88.6,76.51,1.0
2020-12-11 03,12.0,0.0,16.4,10.0,49.8,81.94,2.0
2020-12-11 04,12.0,0.0,12.8,10.0,49.0,82.12,2.0
2020-12-11 05,11.0,0.0,11.2,10.0,49.8,87.45,2.0
2020-12-11 06,12.0,0.0,14.8,10.0,49.8,87.34,2.0
2020-12-11 07,12.0,0.0,13.1,10.0,49.1,87.47,2.0
2020-12-11 08,12.0,0.0,14.8,10.0,50.0,87.34,2.0
2020-12-11 09,13.0,0.0,18.4,10.0,50.4,81.86,2.0
2020-12-11 10,14.0,0.0,16.7,10.0,27.6,76.77,2.0
2020-12-11 11,16.0,0.0,18.5,8.0,50.0,63.21,2.0
2020-12-11 12,17.0,0.0,18.4,10.0,88.2,59.39,1.0
2020-12-11 13,16.0,0.0,20.5,10.0,87.6,63.35,1.0
2020-12-11 14,16.0,0.0,18.4,10.0,88.6,59.25,1.0
2020-12-11 15,16.0,0.0,16.5,10.0,88.6,59.34,1.0
2020-12-11 16,16.0,0.0,9.4,10.0,87.1,59.64,1.0
2020-12-11 17,15.0,0.0,9.3,10.0,88.6,63.33,1.0
2020-12-11 18,15.0,0.0,7.5,10.0,88.6,67.68,1.0
2020-12-11 19,14.0,0.6,7.5,8.0,86.2,72.5,4.0
2020-12-11 20,14.0,0.0,5.4,8.0,89.7,77.12,1.0
2020-12-11 21,13.0,0.0,9.3,8.0,89.3,87.74,1.0
2020-12-11 23,12.0,0.0,9.3,8.0,88.6,93.64,1.0
2020-12-12 03,11.0,0.0,5.4,8.0,88.2,93.55,1.0
2020-12-12 04,12.0,0.0,12.8,8.0,86.6,100.0,1.0
2020-12-12 05,12.9,0.0,12.8,8.0,88.2,93.76,1.0
2020-12-12 06,13.0,0.0,12.8,8.0,88.2,93.69,1.0
2020-12-12 07,12.0,0.0,9.3,10.0,27.1,93.71,2.0
2020-12-12 08,12.0,0.0,5.4,10.0,50.0,87.77,2.0
2020-12-12 09,13.0,0.0,5.3,10.0,49.9,93.65,2.0
2020-12-12 10,15.0,0.0,11.2,8.1,49.6,87.89,2.0
2020-12-12 11,16.0,0.0,12.9,8.0,50.0,77.32,2.0
2020-12-12 12,15.0,0.0,18.3,7.0,88.9,77.23,1.0
2020-12-12 13,15.0,0.2,16.6,8.0,87.3,82.5,4.0
2020-12-12 14,15.0,0.0,24.0,10.0,88.9,77.15,1.0
2020-12-12 15,14.0,0.0,20.6,7.0,88.6,82.26,1.0
2020-12-12 16,14.0,0.6,16.6,10.0,49.0,82.13,5.0
2020-12-12 17,14.0,0.0,15.1,10.0,49.8,77.05,2.0
2020-12-12 18,11.0,0.0,25.8,6.0,88.2,87.38,1.0
2020-12-12 19,12.0,0.2,15.1,10.0,87.0,87.55,4.0
2020-12-12 20,12.0,0.0,18.4,8.0,88.2,87.23,1.0
2020-12-13 04,12.0,0.0,29.4,8.0,87.6,81.74,1.0
2020-12-13 05,13.0,0.0,24.3,8.0,88.6,71.59,1.0
2020-12-13 06,12.0,0.0,24.3,8.0,88.6,76.38,1.0
2020-12-13 07,13.0,0.0,22.6,10.0,49.7,71.61,2.0
2020-12-13 08,13.0,0.0,24.3,8.0,50.0,71.61,2.0
2020-12-13 09,13.0,0.0,24.3,10.0,50.0,76.52,2.0
2020-12-13 10,14.0,0.0,38.7,10.0,49.7,71.77,2.0
2020-12-13 11,15.0,0.0,37.2,10.0,50.0,62.99,2.0
2020-12-13 12,16.0,0.0,44.4,10.0,50.0,59.06,2.0
2020-12-13 13,16.0,0.0,38.9,10.0,49.7,51.66,2.0
2020-12-13 14,16.0,0.0,33.5,10.0,50.0,51.65,2.0
2020-12-13 15,16.0,0.0,31.7,10.0,49.8,51.55,2.0
2020-12-13 16,15.0,0.0,35.1,10.0,27.2,55.05,2.0
2020-12-13 17,14.0,0.0,22.3,10.0,27.4,54.73,2.0
2020-12-13 18,14.0,0.0,16.6,10.0,27.4,54.76,2.0
2020-12-13 19,14.0,0.0,18.4,10.0,27.2,54.85,2.0
2020-12-13 20,14.0,0.0,20.5,10.0,27.4,58.67,2.0
2020-12-14 03,11.0,0.0,9.4,10.0,49.8,71.29,2.0
2020-12-14 04,11.0,0.0,9.3,10.0,49.5,71.37,2.0
2020-12-14 05,11.0,0.0,11.1,10.0,49.8,71.46,2.0
2020-12-14 06,10.0,0.0,5.4,10.0,49.8,81.6,2.0
2020-12-14 07,10.0,0.0,5.4,10.0,49.2,81.64,2.0
2020-12-14 08,11.0,0.0,12.8,10.0,27.6,81.85,2.0
2020-12-14 09,13.0,0.0,9.2,10.0,27.6,71.89,2.0
2020-12-14 10,15.0,0.0,7.6,10.0,2.1,63.4,0.0
2020-12-14 11,16.0,0.0,9.4,10.0,1.4,59.23,0.0
2020-12-14 12,17.0,0.0,5.4,10.0,2.0,59.35,0.0
2020-12-14 13,17.0,0.0,5.4,10.1,49.2,59.53,2.0
2020-12-14 14,18.0,0.0,5.5,10.0,49.9,52.24,2.0
2020-12-14 15,18.0,0.0,2.0,10.0,27.5,52.21,2.0
2020-12-14 16,17.0,0.0,5.4,10.0,27.2,55.7,2.0
2020-12-14 17,15.0,0.0,5.4,10.0,27.1,67.52,2.0
2020-12-14 18,12.0,0.0,3.7,10.0,27.1,76.74,2.0
2020-12-14 19,11.0,0.0,3.8,10.0,48.7,87.57,2.0
2020-12-14 20,11.0,0.0,5.5,10.0,49.7,87.48,2.0
2020-12-15 03,8.0,0.0,1.8,8.0,27.1,99.92,2.0
2020-12-15 04,9.0,0.0,0.1,8.0,26.7,93.56,2.0
2020-12-15 05,8.0,0.0,3.6,8.0,27.1,100.0,2.0
2020-12-15 06,8.0,0.0,0.1,8.0,27.1,100.0,2.0
2020-12-15 07,8.1,0.0,0.1,8.0,27.2,93.47,2.0
2020-12-15 08,8.0,0.0,0.1,8.0,27.4,99.85,2.0
2020-12-15 09,11.0,0.0,3.6,10.0,27.4,99.65,2.0
2020-12-15 10,13.1,0.0,7.4,10.0,27.2,87.29,2.0
2020-12-15 11,16.0,0.0,7.5,10.0,27.1,59.2,2.0
2020-12-15 12,18.0,0.0,14.6,10.0,27.1,45.63,2.0
2020-12-15 13,18.0,0.2,10.9,10.1,27.0,49.01,5.0
2020-12-15 14,19.0,0.0,7.5,10.0,27.4,45.95,2.0
2020-12-15 15,20.0,0.0,3.6,10.0,27.4,43.26,2.0
2020-12-15 16,19.0,0.0,3.6,10.0,27.4,46.34,2.0
2020-12-15 17,16.0,0.0,0.2,10.0,49.9,59.37,2.0
2020-12-15 18,14.0,0.0,0.0,10.0,27.5,72.11,2.0
2020-12-15 19,13.0,0.0,1.9,10.0,26.9,77.16,2.0
2020-12-15 20,13.0,0.0,1.9,10.0,27.4,82.24,2.0
2020-12-15 22,11.0,0.0,3.6,8.0,26.9,93.7,2.0
2020-12-15 23,11.0,0.0,3.6,8.0,27.4,93.66,2.0
2020-12-16 03,11.0,0.0,5.3,6.0,0.7,93.62,0.0
2020-12-16 04,11.0,0.0,7.5,6.0,27.0,93.58,2.0
2020-12-16 05,11.0,0.0,11.0,6.0,27.1,93.66,2.0
2020-12-16 06,11.0,0.0,7.4,5.9,27.1,93.59,2.0
2020-12-16 07,10.9,0.0,9.1,7.9,26.7,93.88,2.0
2020-12-16 08,11.0,0.0,7.4,7.9,27.5,93.59,2.0
2020-12-16 09,13.0,0.0,5.3,9.9,27.2,93.76,2.0
2020-12-16 10,14.9,0.0,9.1,10.0,2.3,88.25,0.0
2020-12-16 11,18.0,0.0,5.4,10.0,0.4,68.2,0.0
2020-12-16 12,19.0,0.0,5.3,10.0,0.4,59.92,0.0
2020-12-16 13,20.0,0.0,5.4,10.1,26.9,56.63,2.0
2020-12-16 14,21.0,0.0,5.4,10.0,27.0,49.69,2.0
2020-12-16 15,20.0,0.0,5.4,10.0,27.0,52.7,2.0
2020-12-16 16,20.9,0.0,0.3,10.0,27.0,50.04,2.0
2020-12-16 17,18.0,0.0,3.7,10.0,27.0,63.9,2.0
2020-12-16 18,15.0,0.0,5.4,9.0,27.0,77.21,2.0
2020-12-16 19,14.0,0.0,0.3,8.0,26.5,87.96,2.0
2020-12-16 20,13.0,0.0,7.5,8.0,27.0,87.7,2.0
2020-12-16 21,15.0,0.0,9.3,8.0,27.0,87.97,2.0
2020-12-16 23,12.0,0.0,7.5,8.0,27.0,93.64,2.0
2020-12-17 00,12.0,0.0,5.4,8.0,27.0,93.64,2.0
2020-12-17 03,11.0,0.0,3.6,1.1,27.0,93.67,2.0
2020-12-17 04,11.0,0.0,0.0,4.0,26.5,93.69,2.0
2020-12-17 05,10.1,0.0,1.8,5.0,27.0,99.92,2.0
2020-12-17 06,9.0,0.0,3.6,5.0,27.0,100.0,2.0
2020-12-17 07,10.0,0.0,0.1,3.0,26.7,100.0,2.0
2020-12-17 08,10.0,0.0,0.0,2.0,27.4,99.96,2.0
2020-12-17 09,13.0,0.0,0.0,4.0,27.4,93.72,2.0
2020-12-17 10,16.0,0.2,3.7,7.0,27.3,93.85,5.0
2020-12-17 11,18.0,0.0,5.5,8.0,27.2,82.63,2.0
2020-12-17 12,19.0,0.0,11.2,10.0,27.2,68.38,2.0
2020-12-17 13,19.9,0.0,12.9,10.0,49.7,60.57,2.0
2020-12-17 14,19.0,0.0,7.6,10.0,50.0,59.98,2.0
2020-12-17 15,19.0,0.0,7.6,10.0,49.9,60.11,2.0
2020-12-17 16,18.0,0.0,5.4,10.0,50.0,67.97,2.0
2020-12-17 17,18.0,0.0,7.5,10.0,50.0,68.21,2.0
2020-12-17 18,17.0,0.0,9.3,10.0,50.0,77.52,2.0
2020-12-17 19,16.9,0.0,7.7,10.0,48.9,77.79,2.0
2020-12-17 20,16.0,0.0,7.6,10.0,49.7,82.54,2.0
2020-12-18 03,13.8,0.0,3.6,5.0,21.4,97.67,0.0
2020-12-18 04,13.0,0.0,3.6,9.9,26.6,99.94,2.0
2020-12-18 05,13.8,0.0,7.9,5.0,21.4,93.69,0.0
2020-12-18 06,12.0,0.0,3.6,9.9,49.6,99.96,2.0
2020-12-18 07,13.0,0.0,3.6,9.9,48.9,100.0,2.0
2020-12-18 08,13.0,0.0,5.3,9.9,88.2,99.93,1.0
2020-12-18 09,15.0,0.0,0.0,4.0,50.0,93.75,2.0
2020-12-18 10,16.9,0.0,0.2,8.0,50.2,94.2,2.0
2020-12-18 11,17.0,0.0,9.3,10.0,50.4,93.91,2.0
2020-12-18 12,17.0,0.0,9.4,10.0,50.0,87.91,2.0
2020-12-18 13,17.0,0.0,9.4,10.0,50.1,87.86,2.0
2020-12-18 14,18.0,0.0,11.2,10.0,50.4,77.63,2.0
2020-12-18 15,19.0,0.0,13.0,10.0,50.0,68.46,2.0
2020-12-18 16,18.0,0.0,11.3,10.0,88.1,72.86,1.0
2020-12-18 17,18.0,0.0,9.4,10.0,88.6,72.83,1.0
2020-12-18 18,17.0,0.0,9.4,10.0,88.2,77.43,1.0
2020-12-18 19,16.0,0.0,7.7,10.0,87.7,82.53,1.0
2020-12-18 20,16.0,0.0,5.5,10.0,88.2,82.45,1.0
2020-12-19 03,15.0,0.0,5.4,10.0,88.2,93.85,1.0
2020-12-19 04,15.0,0.0,9.4,10.0,87.6,93.81,1.0
2020-12-19 05,16.0,0.0,7.5,10.0,88.2,88.06,1.0
2020-12-19 06,15.0,0.0,3.7,10.0,88.2,87.9,1.0
2020-12-19 07,14.0,0.0,3.8,10.0,87.7,93.71,1.0
2020-12-19 08,15.0,0.0,3.7,10.0,88.2,93.75,1.0
2020-12-19 09,16.0,0.0,7.6,8.0,88.2,88.09,1.0
2020-12-19 10,16.0,0.0,3.8,10.0,87.8,93.82,1.0
2020-12-19 11,18.0,0.0,9.4,10.0,88.2,88.16,1.0
2020-12-19 12,18.0,0.0,11.1,10.0,50.0,77.64,2.0
2020-12-19 13,19.0,3.0,7.7,10.0,49.1,68.78,5.0
2020-12-19 14,19.0,0.0,11.2,10.0,50.0,68.36,2.0
2020-12-19 15,17.0,0.0,9.4,10.0,88.2,77.38,1.0
2020-12-19 16,17.0,8.0,7.7,10.0,49.0,77.72,5.0
2020-12-19 17,17.0,0.0,7.6,10.0,49.8,77.49,2.0
2020-12-19 18,17.0,0.0,11.2,10.0,88.2,77.52,1.0
2020-12-19 19,15.0,0.0,9.4,10.0,49.0,82.71,2.0
2020-12-19 20,15.0,0.0,0.2,10.0,49.8,82.49,2.0
2020-12-20 04,13.0,0.6,5.5,8.0,86.6,93.83,4.0
2020-12-20 05,13.0,0.0,7.6,8.0,88.2,93.72,1.0
2020-12-20 06,13.0,0.0,0.0,8.0,88.2,93.65,1.0
2020-12-20 07,13.0,0.0,0.2,8.0,86.7,93.75,1.0
2020-12-20 08,13.0,0.0,3.6,8.0,50.0,99.96,2.0
2020-12-20 09,14.0,0.0,5.3,10.0,50.0,93.77,2.0
2020-12-20 10,14.0,0.0,0.2,10.0,49.1,93.89,2.0
2020-12-20 11,15.0,0.0,0.1,10.0,50.0,93.72,2.0
2020-12-20 12,16.0,0.0,9.2,10.0,50.0,82.39,2.0
2020-12-20 13,17.0,0.2,11.1,10.0,49.1,77.76,5.0
2020-12-20 14,17.0,0.0,9.4,10.0,27.6,72.49,2.0
2020-12-20 15,17.0,0.0,9.4,10.0,27.4,68.01,2.0
2020-12-20 16,16.0,0.2,7.7,10.0,49.0,72.67,5.0
2020-12-20 17,16.0,0.0,5.4,10.0,88.2,77.28,1.0
2020-12-20 18,15.0,0.0,11.1,10.0,88.2,82.39,1.0
2020-12-20 19,15.0,0.0,9.3,10.0,49.0,88.06,2.0
2020-12-20 20,15.0,0.0,11.0,8.0,49.8,82.45,2.0
2020-12-21 03,14.0,0.0,12.8,10.0,49.8,93.7,2.0
2020-12-21 04,14.0,0.0,7.5,10.0,49.5,93.77,2.0
2020-12-21 05,14.0,0.0,11.1,8.0,88.6,93.74,1.0
2020-12-21 06,14.6,0.0,5.5,8.0,39.0,89.91,2.0
2020-12-21 07,14.0,0.0,7.5,8.0,87.7,87.89,1.0
2020-12-21 08,14.0,0.0,9.4,8.0,88.2,93.67,1.0
2020-12-21 09,15.0,0.0,9.3,8.0,50.0,87.91,2.0
2020-12-21 10,16.0,0.0,13.0,8.0,49.7,82.51,2.0
2020-12-21 11,17.0,0.0,11.3,10.0,50.0,82.54,2.0
2020-12-21 12,17.0,0.0,20.5,10.0,50.0,77.31,2.0
2020-12-21 13,17.0,0.0,22.1,10.0,50.2,77.55,2.0
2020-12-21 14,18.0,0.0,18.3,10.0,50.0,72.7,2.0
2020-12-21 15,17.0,0.0,18.4,10.0,50.0,77.31,2.0
2020-12-21 16,17.0,0.0,20.5,10.0,50.1,72.64,2.0
2020-12-21 17,16.0,0.0,14.7,10.0,50.4,82.48,2.0
2020-12-21 18,16.0,0.0,12.9,10.0,50.4,82.51,2.0
2020-12-21 19,16.0,0.0,11.1,10.0,49.6,82.75,2.0
2020-12-21 20,15.0,0.0,11.1,10.0,50.3,87.88,2.0
2020-12-21 21,15.0,0.0,9.4,10.0,49.8,87.87,2.0
2020-12-21 22,15.0,0.0,11.1,10.0,49.0,88.15,2.0
2020-12-21 23,15.0,0.0,9.3,10.0,49.8,87.87,2.0
2020-12-22 03,14.0,0.0,7.5,,0.0,93.74,0.0
2020-12-22 04,14.0,0.0,9.3,10.0,49.5,87.85,2.0
2020-12-22 05,13.0,0.0,5.4,10.0,49.8,93.65,2.0
2020-12-22 06,14.4,0.0,9.1,10.0,39.0,89.89,2.0
2020-12-22 07,13.0,0.0,5.4,10.0,49.1,93.76,2.0
2020-12-22 08,13.0,0.0,7.5,10.0,50.0,93.65,2.0
2020-12-22 09,14.0,0.0,7.4,10.0,50.0,93.74,2.0
2020-12-22 10,16.0,0.0,9.3,10.0,49.8,82.81,2.0
2020-12-22 11,17.0,0.0,12.9,10.0,50.4,77.41,2.0
2020-12-22 12,17.0,0.0,14.7,10.0,50.0,72.49,2.0
2020-12-22 13,18.9,0.0,12.9,10.0,49.7,64.35,2.0
2020-12-22 14,18.0,0.0,13.0,10.0,50.0,67.97,2.0
2020-12-22 15,18.0,0.0,16.5,10.0,50.0,59.73,2.0
2020-12-22 16,17.9,0.0,16.4,10.0,49.8,60.17,2.0
2020-12-22 17,16.0,0.0,9.4,10.0,50.0,67.75,2.0
2020-12-22 18,15.0,0.0,11.1,10.0,50.0,77.21,2.0
2020-12-22 19,14.0,0.0,3.7,10.0,49.0,82.43,2.0
2020-12-22 20,14.0,0.0,3.6,10.0,49.9,82.26,2.0
2020-12-22 23,13.0,0.0,5.4,10.0,49.6,87.8,2.0
2020-12-23 03,12.0,0.0,7.4,10.0,49.6,87.73,2.0
2020-12-23 04,10.9,0.0,3.6,10.0,48.9,93.72,2.0
2020-12-23 05,11.0,0.0,11.1,10.0,49.6,93.66,2.0
2020-12-23 06,11.0,0.0,11.0,10.0,49.6,93.66,2.0
2020-12-23 07,10.9,0.0,7.4,10.0,48.7,94.0,2.0
2020-12-23 08,11.0,0.0,7.5,9.9,27.2,93.66,2.0
2020-12-23 09,12.9,0.0,7.4,9.9,27.5,87.86,2.0
2020-12-23 10,14.0,0.0,12.6,9.9,27.3,82.6,2.0
2020-12-23 11,16.0,0.0,9.3,9.9,27.2,72.38,2.0
2020-12-23 12,17.0,0.0,11.1,10.0,27.2,63.54,2.0
2020-12-23 13,19.0,5.0,7.5,10.0,27.1,56.51,5.0
2020-12-23 14,19.0,0.0,7.5,10.0,27.2,56.09,2.0
2020-12-23 15,19.0,0.0,9.3,10.0,27.2,56.13,2.0
2020-12-23 16,19.0,0.0,5.4,10.1,26.8,52.87,2.0
2020-12-23 17,17.0,0.0,3.6,10.0,27.2,63.72,2.0
2020-12-23 18,15.0,0.0,5.4,10.0,27.2,77.18,2.0
2020-12-23 19,13.0,0.0,0.1,10.0,26.7,82.33,2.0
2020-12-23 20,12.0,0.0,1.9,10.0,27.2,87.67,2.0
2020-12-24 03,11.0,0.0,9.2,10.0,27.1,93.59,2.0
2020-12-24 04,9.8,0.0,8.9,9.9,10.0,96.9,0.0
2020-12-24 05,10.0,0.0,11.0,10.0,27.1,100.0,2.0
2020-12-24 06,10.9,0.0,12.8,10.0,27.1,93.66,2.0
